run_id,timestamp,l0_files,stall_micros_total,stall_micros_delta,compaction_pending_bytes,is_write_stopped,actual_delayed_write_rate,num_running_compactions,write_throughput_mb_s,batch_latency_ms,bg_jobs
1775040096824,1.77504e+09,9,7167869,0,644476654,0,0,1,31.9606,123.414,6
1775040096824,1.77504e+09,9,7167869,0,644476660,0,0,1,573.797,6.87421,6
1775040096824,1.77504e+09,9,7167869,0,644476660,0,0,1,588.682,6.70038,6
1775040096824,1.77504e+09,9,7167869,0,644476660,0,0,1,31.9165,123.585,6
1775040096824,1.77504e+09,3,7167869,0,0,0,0,1,150.472,26.2135,6
1775040096824,1.77504e+09,3,7167869,0,0,0,0,0,556.419,7.08889,6
1775040096824,1.77504e+09,4,7167869,0,0,0,0,0,587.545,6.71335,6
1775040096824,1.77504e+09,4,7167869,0,0,0,0,0,529.77,7.45269,2
1775040096824,1.77504e+09,5,7167869,0,0,0,0,0,583.922,6.76154,2
1775040096824,1.77504e+09,5,7167869,0,0,0,0,0,589.194,6.70104,2
1775040096824,1.77504e+09,6,7167869,0,0,0,0,0,601.288,6.56625,2
1775040096824,1.77504e+09,6,7167869,0,0,0,0,0,591.817,6.67134,2
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,599.606,6.58468,2
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,559.924,7.05133,2
1775040096824,1.77504e+09,8,7167869,0,955508062,0,0,1,462.636,8.53416,2
1775040096824,1.77504e+09,8,7167869,0,955508062,0,0,1,597.599,6.60679,2
1775040096824,1.77504e+09,8,7167869,0,955508062,0,0,1,539.634,7.31646,2
1775040096824,1.77504e+09,9,7167869,0,996975650,0,0,1,574.101,6.87721,2
1775040096824,1.77504e+09,6,7167869,0,0,0,0,1,79.0052,49.974,2
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,540.027,7.31114,2
1775040096824,1.77504e+09,8,7167869,0,1077961518,0,0,1,591.405,6.67598,2
1775040096824,1.77504e+09,8,7167869,0,1077961518,0,0,1,582.831,6.7742,2
1775040096824,1.77504e+09,9,7167869,0,1117535893,0,0,1,197.781,19.9626,2
1775040096824,1.77504e+09,9,7167869,0,1117535893,0,0,1,584.776,6.75166,2
1775040096824,1.77504e+09,6,7167869,0,0,0,0,1,89.7389,43.9967,2
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,587.129,6.7246,2
1775040096824,1.77504e+09,8,7167869,0,1194952587,0,0,1,440.806,8.9568,2
1775040096824,1.77504e+09,8,7167869,0,1194952587,0,0,1,55.2505,71.4602,2
1775040096824,1.77504e+09,8,7167869,0,1232840619,0,0,1,477.825,8.26288,2
1775040096824,1.77504e+09,8,7167869,0,1232840619,0,0,1,450.877,8.75674,2
1775040096824,1.77504e+09,8,7167869,0,1232840619,0,0,1,558.687,7.06695,2
1775040096824,1.77504e+09,9,7167869,0,1270211596,0,0,1,454.813,8.68095,2
1775040096824,1.77504e+09,10,7167869,0,1307081617,0,0,1,51.7194,76.3391,2
1775040096824,1.77504e+09,10,7167869,0,995218362,0,0,1,584.845,6.75087,2
1775040096824,1.77504e+09,10,7167869,0,995218362,0,0,1,576.254,6.85151,2
1775040096824,1.77504e+09,11,7167869,0,1036056951,0,0,1,27.3925,144.135,2
1775040096824,1.77504e+09,11,7167869,0,1036056951,0,0,1,568.151,6.94923,2
1775040096824,1.77504e+09,11,7167869,0,1036056951,0,0,1,566.885,6.96475,2
1775040096824,1.77504e+09,12,7416557,248688,1076263816,0,13421772,1,15.4432,255.659,2
1775040096824,1.77504e+09,8,7416557,0,1135430193,0,0,1,586.775,6.72867,2
1775040096824,1.77504e+09,8,7416557,0,1135430193,0,0,1,575.306,6.8628,2
1775040096824,1.77504e+09,8,7416557,0,1135430193,0,0,1,59.3483,66.5261,2
1775040096824,1.77504e+09,8,7416557,0,1174159761,0,0,1,576.691,6.84632,2
1775040096824,1.77504e+09,8,7416557,0,1174159761,0,0,1,592.742,6.66092,2
1775040096824,1.77504e+09,9,7416557,0,1212341130,0,0,1,29.9913,131.645,2
1775040096824,1.77504e+09,8,7416557,0,1212338310,0,0,1,50.2105,78.6332,2
1775040096824,1.77504e+09,9,7416557,0,1249989098,0,0,1,585.819,6.73965,2
1775040096824,1.77504e+09,9,7416557,0,1249989098,0,0,1,601.848,6.56015,2
1775040096824,1.77504e+09,10,7416557,0,1287128750,0,0,1,224.247,17.6065,2
